IdLogement,ValeurFonciere,TypeLocal,SurfaceBatie,SurfaceTerrain,NbPieces
l_734,102700.0,Appartement,26,,1
l_735,180000.0,Appartement,70,,3
l_736,119100.0,Appartement,17,,1
l_737,84112.0,Appartement,35,,3
l_738,90500.0,Appartement,30,,1
l_739,346000.0,Appartement,60,,3
l_740,66000.0,Appartement,34,,2
l_741,131600.0,Appartement,200,,7
l_742,230300.0,Appartement,74,,3
l_743,82000.0,Appartement,16,,1
l_744,210000.0,Appartement,70,,3
l_745,274000.0,Appartement,41,,3
l_746,179900.0,Appartement,60,,3
l_747,214000.0,Appartement,42,,2
l_748,73000.0,Appartement,23,,1
l_749,169000.0,Appartement,29,,1
l_750,342000.0,Appartement,55,,3
l_751,328300.0,Appartement,39,,2
l_752,203300.0,Appartement,40,,2
l_753,432500.0,Appartement,70,,2
l_754,970000.0,Maison,277,,6
l_755,82500.0,Appartement,20,,1
l_756,138800.0,Appartement,36,,1
l_757,565000.0,Appartement,123,,4
l_758,1582542.0,Appartement,124,,5
l_759,52000.0,Appartement,20,,1
l_760,155350.0,Appartement,32,,2
l_761,401470.0,Appartement,84,,2
l_762,166000.0,Appartement,40,,1
l_763,285000.0,Appartement,91,,5
l_764,445100.0,Appartement,83,,3
l_765,137700.0,Appartement,24,,1
l_766,147500.0,Appartement,18,,1
l_767,113300.0,Appartement,16,,1
l_768,439200.0,Appartement,67,,3
l_769,277000.0,Maison,102,,5
l_770,85500.0,Appartement,25,,1
l_771,172020.0,Appartement,45,,2
l_772,415000.0,Appartement,42,,1
l_773,214700.0,Appartement,62,,3
l_774,421420.0,Maison,96,,5
l_775,390000.0,Maison,87,,4
l_776,635000.0,Appartement,107,,4
l_777,171600.0,Appartement,54,,2
l_778,278800.0,Appartement,90,,4
l_779,183750.0,Appartement,40,,2
l_780,435000.0,Appartement,109,,4
l_781,111755.0,Appartement,67,,3
l_782,124500.0,Appartement,47,,2
l_783,121000.0,Appartement,30,,1
l_784,84500.0,Appartement,20,,1
l_785,407500.0,Appartement,92,,4
l_786,96300.0,Appartement,29,,1
l_787,341000.0,Appartement,71,,3
l_788,115200.0,Appartement,62,,3
l_789,559900.0,Appartement,123,,6
l_790,257500.0,Appartement,80,,3
l_791,50400.0,Appartement,35,,1
l_792,187440.0,Appartement,24,,2
l_793,157700.0,Appartement,45,,2
l_794,99551.0,Appartement,43,,2
l_795,129450.0,Appartement,28,,1
l_796,584000.0,Maison,102,,5
l_797,111600.0,Appartement,26,,2
l_798,92000.0,Appartement,18,,1
l_799,104000.0,Appartement,22,,1
l_800,186000.0,Appartement,34,,2
l_801,145750.0,Appartement,25,,1
l_802,244000.0,Appartement,69,,3
l_803,283500.0,Appartement,68,,3
l_804,124720.0,Appartement,31,,1
l_805,192500.0,Appartement,20,,1
l_806,103000.0,Appartement,27,,1
l_807,114000.0,Appartement,41,,2
l_808,156750.0,Appartement,47,,2
l_809,120200.0,Appartement,22,,1
l_810,36000.0,Appartement,13,,1
l_811,111594.0,Appartement,69,,2
l_812,611284.0,Appartement,99,,4
l_813,57000.0,Appartement,16,,1
l_814,88000.0,Appartement,23,,1
l_815,173000.0,Appartement,46,,2
l_816,143730.0,Appartement,67,,3
l_817,65000.0,Appartement,17,,1
l_818,308200.0,Appartement,65,,3
l_819,486200.0,Appartement,135,,5
l_820,161000.0,Appartement,56,,2
l_821,207000.0,Appartement,65,,3
l_822,70000.0,Appartement,44,,2
l_823,87000.0,Appartement,20,,1
l_824,96000.0,Appartement,20,,1
l_825,98000.0,Appartement,26,,1
l_826,353000.0,Appartement,65,,3
l_827,355730.0,Appartement,78,,4
l_828,240550.0,Appartement,54,,2
l_829,77020.0,Appartement,21,,1
l_830,71000.0,Appartement,27,,1
l_831,112200.0,Appartement,43,,2
l_832,327000.0,Appartement,68,,4
l_833,119550.0,Appartement,24,,1
l_834,148500.0,Appartement,36,,1
l_835,485000.0,Appartement,120,,5
l_836,188000.0,Appartement,45,,1
l_837,78000.0,Appartement,30,,1
l_838,657000.0,Appartement,122,,3
l_839,900000.0,Appartement,122,,3
l_840,187000.0,Appartement,48,,2
l_841,141000.0,Appartement,68,,4
l_842,250693.0,Appartement,86,,4
l_843,122000.0,Appartement,28,,1
l_844,404070.0,Maison,84,,4
l_845,304015.0,Appartement,60,,2
l_846,342500.0,Appartement,76,,3
l_847,208000.0,Appartement,66,,3
l_848,480000.0,Appartement,154,,5
l_849,170500.0,Appartement,68,,4
l_850,253000.0,Maison,36,,2
l_851,289150.0,Appartement,78,,3
l_852,74300.0,Appartement,20,,1
l_853,275150.0,Appartement,51,,2
l_854,314000.0,Appartement,80,,3
l_855,230549.0,Appartement,56,,2
l_856,307500.0,Appartement,80,,4
l_857,550000.0,Appartement,68,,3
l_858,148000.0,Appartement,55,,3
l_859,199990.0,Appartement,46,,2
l_860,113000.0,Appartement,22,,1
l_861,133000.0,Appartement,22,,1
l_862,209000.0,Appartement,40,,2
l_863,302000.0,Appartement,78,,4
l_864,289000.0,Appartement,76,,4
l_865,51500.0,Appartement,16,,1
l_866,89000.0,Appartement,22,,1
l_867,81000.0,Appartement,20,,1
l_868,149570.0,Appartement,40,,2
l_869,202000.0,Maison,41,,2
l_870,309000.0,Appartement,73,,4
l_871,395000.0,Maison,76,,3
l_872,94000.0,Appartement,20,,1
l_873,660000.0,Maison,95,,4
l_874,96500.0,Appartement,20,,1
l_875,136205.0,Appartement,36,,1
l_876,158000.0,Appartement,54,,3
l_877,305343.5,Appartement,76,,3
l_878,180740.0,Appartement,34,,2
l_879,335000.0,Appartement,75,,3
l_880,213000.0,Appartement,42,,2
l_881,144000.0,Appartement,32,,2
l_882,505000.0,Maison,107,,4
l_883,83000.0,Appartement,25,,1
l_884,563000.0,Maison,100,,4
l_885,363000.0,Maison,83,,4
l_886,350710.0,Appartement,86,,4
l_887,394000.0,Appartement,80,,3
l_888,288000.0,Appartement,78,,4
l_889,138000.0,Appartement,41,,1
l_890,142400.0,Appartement,24,,1
l_891,159500.0,Appartement,42,,3
l_892,165000.0,Appartement,63,,4
l_893,127500.0,Appartement,53,,3
l_894,179000.0,Appartement,53,,3
l_895,205358.0,Appartement,74,,5
l_896,140000.0,Appartement,63,,4
l_897,339000.0,Appartement,74,,3
l_898,350000.0,Appartement,95,,4
l_899,48600.0,Appartement,19,,1
l_900,197000.0,Appartement,37,,1
l_901,48000.0,Appartement,48,,3
l_902,232800.0,Appartement,78,,4
l_903,219400.0,Appartement,36,,1
l_904,196000.0,Appartement,70,,3
l_905,119000.0,Appartement,38,,3
l_906,110000.0,Appartement,26,,2
l_907,105000.0,Appartement,19,,1
l_908,130000.0,Appartement,44,,2
l_909,132480.0,Appartement,23,,2
l_910,136000.0,Appartement,42,,2
l_911,575000.0,Appartement,75,,3
l_912,349200.0,Appartement,52,,2
l_913,129000.0,Appartement,17,,1
l_914,123500.0,Appartement,27,,1
l_915,233000.0,Appartement,51,,2
l_916,183950.0,Appartement,41,,2
l_917,118000.0,Appartement,31,,1
l_918,464500.0,Appartement,95,,4
l_919,293000.0,Appartement,59,,2
l_920,102000.0,Appartement,21,,1
l_921,1100000.0,Appartement,176,,5
l_922,163000.0,Appartement,36,,2
l_923,295000.0,Appartement,72,,3
l_924,1000000.0,Appartement,47,,2
l_925,175000.0,Appartement,58,,3
l_926,365000.0,Appartement,82,,3
l_927,129600.0,Appartement,40,,2
l_928,127000.0,Appartement,32,,1
l_929,153000.0,Appartement,52,,2
l_930,317000.0,Appartement,69,,3
l_931,225000.0,Appartement,57,,2
l_932,230000.0,Appartement,57,,1
l_933,95000.0,Appartement,24,,1
l_934,65500.0,Appartement,46,,2
l_935,184414.0,Appartement,80,,4
l_936,245000.0,Appartement,54,,3
l_937,229000.0,Appartement,49,,2
l_938,205000.0,Appartement,49,,2
l_939,383000.0,Appartement,77,,3
l_940,259000.0,Appartement,67,,3
l_941,235000.0,Appartement,63,,3
l_942,112000.0,Appartement,30,,1
l_943,285000.0,Appartement,62,,3
l_944,137000.0,Appartement,31,,1
l_945,29500.0,Appartement,22,,2
l_946,190000.0,Appartement,67,,3
l_947,123000.0,Appartement,25,,1
l_948,150000.0,Appartement,37,,1
l_949,132000.0,Appartement,20,,2
l_950,80000.0,Appartement,20,,1
l_951,348345.0,Appartement,80,,3
l_952,215000.0,Appartement,36,,2
l_953,218000.0,Appartement,42,,2
l_954,145000.0,Appartement,72,,3
l_955,233050.0,Appartement,28,,1
l_956,335000.0,Appartement,57,,2
l_957,635000.0,Appartement,83,,3
l_958,359000.0,Appartement,81,,3
l_959,294000.0,Appartement,45,,3
l_960,117500.0,Appartement,32,,1
l_961,148000.0,Appartement,32,,1
l_962,153000.0,Appartement,32,,2
l_963,474801.0,Appartement,89,,3
l_964,285000.0,Appartement,34,,1
l_965,167500.0,Appartement,48,,2
l_966,750000.0,Appartement,110,,3
l_967,81000.0,Appartement,29,,1
l_968,405000.0,Appartement,47,,2
l_969,135000.0,Appartement,36,,2
l_970,198000.0,Appartement,46,,2
l_971,193000.0,Appartement,50,,3
l_972,174000.0,Appartement,36,,2
l_973,146000.0,Appartement,37,,1
l_974,100000.0,Appartement,18,,1
l_975,95000.0,Appartement,18,,1
l_976,98000.0,Appartement,20,,1
l_977,101000.0,Appartement,22,,1
l_978,145000.0,Appartement,20,,1
l_979,327000.0,Appartement,60,,3
l_980,233000.0,Appartement,42,,2
l_981,199900.0,Appartement,55,,2
l_982,106000.0,Appartement,24,,1
l_983,260000.0,Appartement,34,,3
l_984,140500.0,Appartement,40,,2
l_985,382000.0,Appartement,76,,4
l_986,92500.0,Appartement,24,,1
l_987,154000.0,Appartement,30,,1
l_988,208000.0,Appartement,35,,1
l_989,128000.0,Appartement,29,,1
l_990,152015.0,Appartement,32,,1
l_991,135000.0,Appartement,29,,1
l_992,45000.0,Appartement,30,,1
l_993,70000.0,Appartement,43,,2
l_994,304560.0,Appartement,27,,1
l_995,175000.0,Appartement,28,,1
l_996,197000.0,Appartement,33,,1
l_997,50000.0,Maison,92,,3
l_998,314000.0,Appartement,67,,3
l_999,225000.0,Appartement,34,,2
l_1000,114500.0,Appartement,19,,1
l_1001,102000.0,Appartement,18,,1
l_1002,157000.0,Appartement,32,,1
l_1003,145000.0,Appartement,27,,1
l_1004,205000.0,Appartement,34,,2
l_1005,2220000.0,Appartement,46,,2
l_1006,1100000.0,Appartement,72,,4
l_1007,169000.0,Appartement,49,,1
l_1008,300000.0,Maison,66,,3
l_1009,420000.0,Appartement,78,,4
l_1010,104000.0,Appartement,18,,2
l_1011,137000.0,Appartement,40,,2
l_1012,117000.0,Appartement,32,,2
l_1013,228710.0,Appartement,31,,1
l_1014,114000.0,Appartement,30,,1
l_1015,273000.0,Appartement,38,,2
l_1016,55000.0,Maison,60,,3
l_1017,22000.0,Appartement,33,,1
l_1018,258000.0,Appartement,59,,2
l_1019,183000.0,Appartement,60,,3
l_1020,620000.0,Appartement,72,,3
l_1021,325000.0,Appartement,72,,3
l_1022,109000.0,Appartement,23,,1
l_1023,342000.0,Appartement,67,,3
l_1024,50000.0,Appartement,24,,1
l_1026,376890.0,Appartement,68,,3
l_1027,325000.0,Appartement,42,,3
l_1028,262400.0,Appartement,75,,3
l_1029,70000.0,Appartement,19,,1
l_1030,131000.0,Appartement,23,,1
l_1031,124910.0,Appartement,29,,1
l_1032,142718.0,Appartement,40,,2
l_1033,332000.0,Appartement,64,,3
l_1034,339500.0,Appartement,103,,3
l_1036,104500.0,Appartement,23,,1
l_1037,486000.0,Appartement,71,,2
l_1038,166070.0,Appartement,50,,2
l_1039,159000.0,Appartement,28,,1
l_1040,130000.0,Appartement,28,,1
l_1041,680000.0,Appartement,99,,4
l_1042,185000.0,Appartement,25,,1
l_1043,139000.0,Appartement,30,,1
l_1044,147360.0,Appartement,24,,1
l_1045,201000.0,Appartement,40,,1
l_1046,80000.0,Appartement,42,,3
l_1047,232000.0,Appartement,35,,2
l_1048,60500.0,Appartement,25,,1
l_1049,480000.0,Maison,89,,3
l_1051,202000.0,Appartement,31,,1
l_1052,205000.0,Appartement,36,,1
l_1053,240000.0,Appartement,42,,2
l_1054,268000.0,Appartement,41,,1
l_1055,243000.0,Appartement,64,,3
l_1056,290000.0,Appartement,58,,2
l_1057,74000.0,Appartement,36,,2
l_1058,275000.0,Maison,180,,4
l_1059,287000.0,Appartement,49,,2
l_1060,217000.0,Appartement,56,,2
l_1061,147000.0,Appartement,40,,2
l_1062,216200.0,Appartement,65,,4
l_1063,387400.0,Appartement,47,,2
l_1064,179000.0,Appartement,39,,2
l_1065,136000.0,Appartement,39,,1
l_1066,250000.0,Appartement,32,,2
l_1067,410000.0,Appartement,88,,5
l_1068,215000.0,Appartement,40,,2
l_1069,160000.0,Appartement,23,,1
l_1070,364000.0,Appartement,64,,2
l_1071,125000.0,Appartement,31,,0
l_1072,355000.0,Appartement,56,,3
l_1073,310000.0,Appartement,72,,3
l_1074,101800.0,Appartement,30,,2
l_1075,193000.0,Appartement,38,,1
l_1076,140000.0,Appartement,38,,2
l_1077,570000.0,Appartement,92,,4
l_1078,149000.0,Appartement,37,,1
l_1079,65000.0,Appartement,53,,2
l_1080,223000.0,Appartement,45,,2
l_1081,157000.0,Appartement,37,,1
l_1082,221770.0,Appartement,53,,2
l_1083,219000.0,Appartement,40,,2
l_1084,120000.0,Appartement,23,,2
l_1085,114500.0,Appartement,26,,2
l_1086,93000.0,Appartement,19,,1
l_1087,255000.0,Appartement,53,,3
l_1088,133000.0,Appartement,27,,1
l_1090,167000.0,Appartement,41,,2
l_1091,185750.0,Appartement,39,,2
l_1092,811500.0,Appartement,100,,3
l_1093,180000.0,Appartement,45,,2
l_1094,489000.0,Appartement,67,,3
l_1095,151000.0,Appartement,33,,2
l_1096,8000.0,Appartement,25,,2
l_1097,263000.0,Appartement,55,,2
l_1098,187000.0,Appartement,67,,3
l_1099,121000.0,Appartement,22,,2
l_1100,335000.0,Appartement,80,,4
l_1101,250000.0,Appartement,57,,3
l_1102,177000.0,Appartement,40,,2
l_1103,90000.0,Appartement,18,,2
l_1104,172000.0,Appartement,38,,1
l_1105,165000.0,Appartement,27,,1
l_1106,260000.0,Appartement,42,,2
l_1107,103000.0,Appartement,29,,1
l_1109,285000.0,Appartement,68,,1
l_1110,198500.0,Appartement,27,,1
l_1111,122500.0,Appartement,48,,2
l_1112,202000.0,Appartement,59,,1
l_1113,500000.0,Appartement,83,,4
l_1114,560000.0,Appartement,119,,4
l_1115,119000.0,Appartement,25,,1
l_1116,210000.0,Appartement,30,,1
l_1117,128000.0,Appartement,54,,4
l_1118,292000.0,Appartement,65,,2
l_1119,110000.0,Appartement,25,,1
l_1120,311436.0,Appartement,76,,3
l_1121,425000.0,Appartement,100,,4
l_1122,165000.0,Appartement,47,,2
l_1124,350000.0,Appartement,55,,2
l_1125,238000.0,Appartement,60,,3
l_1126,92000.0,Appartement,30,,1
l_1127,282000.0,Appartement,72,,2
l_1128,475000.0,Appartement,105,,5
l_1129,84200.0,Appartement,21,,1
l_1130,111000.0,Appartement,30,,1
l_1131,240000.0,Appartement,50,,2
l_1132,112000.0,Appartement,23,,1
l_1133,103000.0,Appartement,38,,1
l_1134,150000.0,Appartement,21,,1
l_1135,435000.0,Appartement,59,,2
l_1136,450000.0,Appartement,110,,3
l_1137,122000.0,Appartement,37,,2
l_1138,105000.0,Appartement,32,,2
l_1139,117000.0,Appartement,35,,1
l_1140,381300.0,Appartement,86,,4
l_1141,79000.0,Appartement,26,,2
l_1142,242000.0,Appartement,44,,2
l_1143,395000.0,Appartement,74,,4
l_1144,90950.0,Appartement,46,,4
l_1145,60000.0,Appartement,31,,2
l_1146,140000.0,Appartement,19,,1
l_1147,125000.0,Appartement,37,,1
l_1148,345000.0,Maison,96,,4
l_1149,170000.0,Appartement,40,,2
l_1150,200000.0,Appartement,33,,1
l_1151,113000.0,Appartement,30,,1
l_1152,138000.0,Appartement,28,,2
l_1153,420000.0,Appartement,58,,2
l_1154,567000.0,Appartement,86,,3
l_1155,161100.0,Appartement,28,,1
l_1156,195000.0,Appartement,75,,3
l_1157,64700.0,Appartement,45,,2
l_1158,245000.0,Appartement,59,,2
l_1159,73500.0,Appartement,25,,1
l_1160,143000.0,Appartement,50,,3
l_1161,114000.0,Appartement,54,,3
l_1162,185000.0,Appartement,71,,4
l_1163,780000.0,Appartement,53,,2
l_1164,170000.0,Appartement,24,,1
l_1165,296000.0,Appartement,70,,2
l_1166,78000.0,Appartement,25,,1
l_1167,80000.0,Appartement,30,,2
l_1168,80400.0,Appartement,32,,2
l_1169,39000.0,Appartement,47,,2
l_1170,82000.0,Appartement,29,,1
l_1171,170000.0,Appartement,24,,2
l_1172,107000.0,Appartement,38,,2
l_1173,129900.0,Appartement,29,,1
l_1174,63300.0,Appartement,20,,1
l_1175,145000.0,Appartement,29,,1
l_1176,190000.0,Appartement,88,,3
l_1177,175500.0,Appartement,50,,3
l_1178,80000.0,Appartement,22,,1
l_1179,65000.0,Appartement,22,,1
l_1180,160000.0,Appartement,38,,2
l_1182,95000.0,Appartement,46,,2
l_1183,116000.0,Appartement,60,,2
l_1184,244285.0,Appartement,34,,1
l_1185,230000.0,Appartement,67,,3
l_1186,500000.0,Maison,105,800.0,4
l_1187,81500.0,Appartement,24,,1
l_1188,86000.0,Appartement,24,,1
l_1189,135000.0,Appartement,33,,2
l_1190,147700.0,Appartement,33,,2
l_1191,175000.0,Appartement,33,,2
l_1192,90000.0,Appartement,21,,2
l_1193,227500.0,Appartement,35,,1
l_1194,347100.0,Maison,103,931.0,6
l_1195,140000.0,Appartement,45,,2
l_1196,540000.0,Appartement,65,,2
l_1197,73000.0,Appartement,21,,1
l_1198,129907.0,Appartement,61,,3
l_1199,45000.0,Appartement,16,,1
l_1200,310000.0,Appartement,49,,2
l_1201,375000.0,Appartement,42,,2
l_1202,20000.0,Appartement,27,,1
l_1203,88405.0,Appartement,45,,3
l_1204,130000.0,Appartement,29,,2
l_1205,980000.0,Appartement,85,,1
l_1206,330900.0,Maison,51,,3
l_1207,240000.0,Appartement,57,,3
l_1208,217000.0,Appartement,75,,3
l_1209,575000.0,Appartement,72,,2
l_1210,95850.0,Appartement,32,,2
l_1211,71500.0,Appartement,30,,1
l_1212,87000.0,Appartement,47,,2
l_1213,190700.0,Appartement,84,,3
l_1214,157000.0,Appartement,21,,1
l_1215,1996150.0,Appartement,95,,3
l_1216,42500.0,Appartement,32,,2
l_1217,504000.0,Appartement,92,,4
l_1218,60550.0,Appartement,18,,1
l_1219,108000.0,Appartement,56,,3
l_1220,78270.0,Appartement,41,,2
l_1221,1380000.0,Appartement,67,,3
l_1222,77000.0,Appartement,45,,3
l_1223,162000.0,Appartement,39,,2
l_1224,130700.0,Appartement,53,,3
l_1225,500000.0,Appartement,45,,2
l_1226,137000.0,Appartement,16,,1
l_1227,277000.0,Appartement,74,,4
l_1228,285000.0,Appartement,60,,2
l_1229,430000.0,Appartement,100,,5
l_1230,64500.0,Appartement,20,,1
l_1231,156000.0,Appartement,40,,4
l_1232,835000.0,Appartement,61,,3
l_1233,250000.0,Appartement,84,,3
l_1234,305000.0,Appartement,65,,2
l_1235,395000.0,Appartement,67,,2
l_1236,273000.0,Appartement,40,,1
l_1238,315000.0,Appartement,50,,4
l_1240,485000.0,Maison,91,,4
l_1241,150000.0,Appartement,49,,3
l_1242,95000.0,Appartement,15,,1
l_1243,470000.0,Appartement,39,,2
l_1244,1050000.0,Appartement,90,,3
l_1245,85250.0,Appartement,20,,1
l_1246,365000.0,Appartement,68,,3
l_1247,90000.0,Appartement,40,,1
l_1248,200000.0,Appartement,60,,2
l_1249,64000.0,Appartement,24,,1
l_1250,52470.0,Appartement,58,,4
l_1251,295000.0,Appartement,43,,2
l_1252,267500.0,Appartement,50,,2
l_1253,262500.0,Appartement,60,,2
l_1254,116000.0,Appartement,29,,1
l_1255,107000.0,Appartement,14,,1
l_1256,270000.0,Appartement,88,,3
l_1257,112880.0,Appartement,32,,2
l_1258,275000.0,Appartement,49,,2
l_1259,320000.0,Appartement,85,,4
l_1260,77000.0,Appartement,45,,1
l_1261,459000.0,Appartement,60,,1
l_1262,150000.0,Appartement,22,,1
l_1263,345000.0,Appartement,64,,3
l_1264,212500.0,Appartement,28,,1
l_1265,76000.0,Appartement,45,,3
l_1266,69000.0,Appartement,30,,2
l_1267,1250000.0,Appartement,62,,3
l_1268,345000.0,Appartement,52,,3
l_1269,60000.0,Appartement,34,,4
l_1270,335000.0,Maison,100,126.0,5
l_1271,185500.0,Appartement,83,,4
l_1272,39000.0,Appartement,29,,2
l_1273,225000.0,Appartement,80,,3
l_1274,83450.0,Appartement,45,,2
l_1275,108500.0,Appartement,25,,1
l_1276,184000.0,Appartement,60,,2
l_1277,47000.0,Appartement,22,,1
l_1278,52000.0,Appartement,22,,1
l_1279,176000.0,Appartement,54,,3
l_1280,205000.0,Appartement,37,,2
l_1281,115000.0,Appartement,50,,3
l_1282,12000.0,Appartement,50,,1
l_1283,270000.0,Appartement,46,,2
l_1284,180000.0,Appartement,30,,1
l_1285,170000.0,Appartement,45,,2
l_1286,58000.0,Appartement,40,,2
l_1287,162300.0,Appartement,37,,2
l_1288,108500.0,Appartement,36,,1
l_1289,210000.0,Appartement,47,,1
l_1290,540400.0,Appartement,104,,4
l_1291,502000.0,Appartement,80,,3
l_1292,387000.0,Appartement,169,,5
l_1293,128000.0,Appartement,40,,2
l_1294,645000.0,Appartement,70,,2
l_1295,300000.0,Appartement,70,,2
l_1296,41000.0,Appartement,38,,1
l_1297,67000.0,Appartement,23,,1
l_1298,120000.0,Appartement,41,,3
l_1299,144000.0,Appartement,46,,3
l_1300,139050.0,Appartement,47,,2
l_1301,450000.0,Appartement,38,,1
l_1302,225187.0,Appartement,70,,4
l_1303,100000.0,Appartement,80,,4
l_1304,72500.0,Appartement,21,,1
l_1305,106764.0,Appartement,29,,1
l_1306,105000.0,Appartement,45,,3
l_1307,49700.0,Appartement,40,,2
l_1308,60000.0,Appartement,40,,2
l_1309,36500.0,Appartement,25,,1
l_1310,140000.0,Appartement,84,,4
l_1311,87000.0,Appartement,38,,2
l_1312,100000.0,Appartement,45,,1
l_1313,300000.0,Appartement,40,,4
l_1314,68000.0,Appartement,24,,1
l_1315,225000.0,Appartement,61,,4
l_1316,22000.0,Appartement,88,,4
l_1317,60000.0,Appartement,36,,2
l_1318,900000.0,Appartement,83,,3
l_1319,130000.0,Appartement,60,,5
l_1320,30000.0,Appartement,20,,1
l_1321,225000.0,Appartement,87,,4
l_1322,59000.0,Appartement,27,,1
l_1323,180000.0,Appartement,101,,3
l_1324,90000.0,Appartement,55,,3
l_1325,190000.0,Appartement,65,,2
l_1326,665000.0,Maison,16,,1
l_1327,480000.0,Appartement,88,,3
l_1328,67000.0,Appartement,74,,3
l_1329,750000.0,Appartement,125,,5
l_1330,330000.0,Appartement,63,,1
l_1331,330000.0,Appartement,65,,3
l_1332,54000.0,Appartement,30,,1
l_1333,155000.0,Appartement,53,,2
l_1334,135000.0,Appartement,56,,3
l_1335,385000.0,Appartement,63,,1
l_1336,97500.0,Appartement,25,,1
l_1337,537700.0,Maison,102,500.0,3
l_1338,117000.0,Appartement,52,,2
l_1339,133950.0,Appartement,23,,2
l_1340,274800.0,Appartement,41,,2
l_1341,181875.0,Appartement,41,,2
l_1342,355680.0,Appartement,40,,1
l_1343,200750.0,Appartement,50,,2
l_1344,170250.0,Appartement,36,,1
l_1345,257161.0,Appartement,62,,3
l_1347,309000.0,Appartement,34,,2
l_1348,250700.0,Appartement,66,,3
l_1349,291000.0,Appartement,68,,3
l_1350,97000.0,Appartement,27,,1
l_1351,169600.0,Appartement,46,,3
l_1352,146880.0,Appartement,33,,3
l_1353,97800.0,Appartement,25,,2
l_1354,401000.0,Appartement,75,,3
l_1355,593800.0,Maison,141,,5
l_1356,573000.0,Maison,119,,6
l_1357,425000.0,Maison,100,,5
l_1358,242000.0,Appartement,95,,4
l_1359,198000.0,Appartement,47,,2
l_1360,309000.0,Appartement,105,,4
l_1361,61000.0,Appartement,16,,1
l_1362,209000.0,Appartement,67,,3
l_1363,535000.0,Appartement,90,,3
l_1364,377000.0,Appartement,83,,4
l_1365,210000.0,Appartement,45,,2
l_1366,67200.0,Appartement,36,,1
l_1367,550000.0,Appartement,43,,2
l_1368,1350000.0,Appartement,86,,3
l_1369,1190000.0,Appartement,96,,3
l_1370,96000.0,Appartement,36,,2
l_1371,415000.0,Appartement,112,,4
l_1372,175000.0,Appartement,42,,2
l_1373,312000.0,Appartement,89,,4
l_1374,229000.0,Appartement,83,,4
l_1375,315000.0,Appartement,120,,4
l_1376,196100.0,Appartement,53,,2
l_1377,315250.0,Appartement,73,,3
l_1378,311930.0,Appartement,61,,3
l_1379,96000.0,Appartement,29,,1
l_1380,169000.0,Appartement,45,,2
l_1381,259000.0,Appartement,64,,3
l_1382,325000.0,Appartement,88,,4
l_1383,87000.0,Appartement,17,,1
l_1384,617785.0,Appartement,37,,2
l_1385,78000.0,Appartement,16,,1
