IdAdresse,NumVoie,BTQ,CodeVoie,CodeCommune
a_1096,7.0,,180,83
a_1098,6.0,,1109,83
a_1099,9.0,,240,12
a_1100,3.0,,450,83
a_1101,4941.0,,111,67
a_1102,13.0,,1170,83
a_1103,29.0,,700,12
a_1104,117.0,,1360,83
a_1105,9.0,,171,104
a_1106,626.0,,50,104
a_1107,4.0,,1280,83
a_1108,8.0,,590,83
a_1109,10.0,,770,83
a_1111,2.0,,360,12
a_1112,482.0,,780,104
a_1113,43.0,,640,83
a_1114,11.0,,1150,104
a_1115,90.0,,640,83
a_1116,18.0,,660,104
a_1117,16.0,,870,83
a_1118,16.0,,860,83
a_1119,4.0,,1400,83
a_1120,16.0,,620,83
a_1121,8.0,A,650,83
a_1122,9001.0,,895,104
a_1123,66.0,,50,83
a_1124,4.0,,931,83
a_1125,17.0,,171,104
a_1127,77.0,,1360,83
a_1128,1.0,,520,104
a_1129,26.0,,590,83
a_1131,63.0,,860,83
a_1132,11.0,,280,83
a_1133,31.0,,11,83
a_1135,9325.0,,521,136
a_1136,6281.0,,430,136
a_1139,36.0,,710,83
a_1140,15.0,,1193,83
a_1141,89.0,,200,132
a_1142,6.0,,560,104
a_1144,89.0,,151,12
a_1145,14.0,,932,83
a_1146,15.0,,33,113
a_1148,87.0,,311,83
a_1150,1.0,,515,83
a_1151,397.0,,50,104
a_1152,7.0,,770,83
a_1153,15.0,B,800,159
a_1154,5695.0,,B128,73
a_1155,65.0,,26,94
a_1156,9556.0,,B121,153
a_1157,11.0,B,290,11
a_1158,5277.0,,B075,92
a_1159,18.0,,62,54
a_1160,4.0,,27,57
a_1161,12.0,,99,32
a_1162,56.0,,200,32
a_1163,5567.0,,B002,73
a_1164,2.0,,6,158
a_1165,1.0,,326,127
a_1166,2.0,,30,159
a_1167,69.0,,503,127
a_1168,5710.0,,B128,73
a_1169,321.0,,39,14
a_1170,5400.0,,B088,120
a_1172,8.0,,60,11
a_1173,11.0,,122,126
a_1174,19.0,,26,94
a_1175,83.0,,200,32
a_1176,151.0,,64,48
a_1177,780.0,B,525,150
a_1178,5694.0,,B128,73
a_1179,9007.0,,89,120
a_1180,5338.0,,B016,120
a_1181,17.0,,290,11
a_1182,436.0,,18,48
a_1183,1724.0,,104,48
a_1184,64.0,B,205,159
a_1185,5543.0,,B023,73
a_1186,3.0,A,80,57
a_1187,5501.0,,B023,73
a_1189,33.0,,290,11
a_1190,5024.0,,B432,71
a_1191,33.0,,62,91
a_1193,5686.0,,B130,73
a_1194,379.0,,350,59
a_1195,865.0,F,21,94
a_1196,19.0,,23,66
a_1197,6.0,,133,91
a_1198,6.0,,680,159
a_1199,5680.0,,B130,73
a_1201,23.0,,15,94
a_1204,10.0,,670,159
a_1205,9010.0,,386,159
a_1206,2.0,,205,103
a_1207,5004.0,,B079,46
a_1208,5709.0,,B128,73
a_1209,14.0,,30,57
a_1210,15.0,A,180,121
a_1211,9625.0,,B287,153
a_1212,23.0,B,62,54
a_1213,15.0,,130,126
a_1215,17.0,,550,159
a_1216,27.0,,200,32
a_1217,8.0,,122,126
a_1218,1125.0,,559,159
a_1219,9.0,,61,32
a_1220,6.0,,5,71
a_1221,9.0,,320,48
a_1222,11.0,,330,11
a_1224,361.0,,98,75
a_1225,1.0,,385,11
a_1226,7.0,,310,159
a_1227,7.0,,64,120
a_1228,8.0,,265,159
a_1229,5703.0,,B128,73
a_1230,181.0,,405,150
a_1232,5031.0,,B133,16
a_1233,6.0,,10,159
a_1234,4.0,,220,11
a_1236,24.0,,26,94
a_1237,1.0,,100,11
a_1238,26.0,,43,15
a_1239,8.0,,4,71
a_1240,18.0,,72,32
a_1241,5012.0,,B095,141
a_1242,9.0,,90,11
a_1243,11.0,,340,11
a_1244,22.0,,280,11
a_1245,5676.0,,B201,120
a_1246,4.0,,79,32
a_1247,37.0,,655,127
a_1248,5704.0,,B128,73
a_1249,57.0,B,12,19
a_1250,28.0,,65,15
a_1251,14.0,,30,11
a_1252,14.0,,10,11
a_1253,16.0,,160,11
a_1254,7.0,,265,159
a_1256,85.0,,480,13
a_1257,5.0,,30,57
a_1258,1.0,,180,121
a_1259,3.0,,140,121
a_1260,5386.0,,B128,77
a_1261,5262.0,,B117,16
a_1262,65.0,,67,75
a_1263,5515.0,,B235,74
a_1264,2.0,B,12,6
a_1265,5137.0,,B087,20
a_1267,5247.0,,B128,73
a_1268,44.0,,62,54
a_1269,4.0,,16,94
a_1270,6000.0,,B128,73
a_1271,260.0,,91,127
a_1272,3.0,,76,94
a_1273,3.0,,280,11
a_1274,5708.0,,B128,73
a_1275,1.0,,54,102
a_1276,5657.0,,B201,120
a_1277,18.0,,60,77
a_1278,3.0,,90,159
a_1279,6.0,,400,159
a_1280,7.0,,340,11
a_1281,401.0,,13,31
a_1282,5674.0,,B130,73
a_1283,14.0,,169,32
a_1284,982.0,,660,150
a_1285,7.0,,165,75
a_1287,6.0,,140,150
a_1288,5001.0,,33,16
a_1289,5142.0,,B084,66
a_1290,32.0,,50,120
a_1291,36.0,,163,32
a_1292,1411.0,,143,42
a_1294,4425.0,C,315,48
a_1295,5650.0,,B016,120
a_1296,9.0,,35,109
a_1297,5148.0,,B084,66
a_1298,32.0,,120,127
a_1299,1.0,,324,127
a_1300,5739.0,,B014,54
a_1302,103.0,,120,127
a_1303,1.0,,503,127
a_1304,1.0,,520,159
a_1305,5400.0,,207,120
a_1306,21.0,A,200,46
a_1307,5346.0,,B342,151
a_1308,13.0,B,140,57
a_1311,7.0,,183,121
a_1312,5.0,,10,75
a_1313,5.0,,50,120
a_1315,24.0,,60,48
a_1316,6.0,,33,99
a_1318,2.0,,68,32
a_1319,3.0,,12,158
a_1322,16.0,,370,159
a_1323,70.0,,61,32
a_1325,2.0,,340,159
a_1326,5347.0,,B108,103
a_1327,28.0,,420,159
a_1328,1.0,,340,11
a_1329,6.0,,325,59
a_1330,5433.0,,B234,153
a_1331,10.0,,35,109
a_1333,143.0,,131,75
a_1334,66.0,,205,159
a_1335,54.0,,1780,30
a_1336,1091.0,,390,84
a_1337,101.0,,540,155
a_1338,10.0,,3110,4
a_1339,15.0,,2270,4
a_1340,4.0,,1000,4
a_1341,18.0,,3020,4
a_1342,556.0,,240,108
a_1343,53.0,,410,155
a_1344,29.0,,960,4
a_1345,14.0,,213,30
a_1346,175.0,,420,4
a_1347,15.0,,37,155
a_1348,18.0,B,2480,4
a_1349,190.0,,92,155
a_1350,4.0,,476,155
a_1351,1140.0,,3200,4
a_1352,55.0,,62,84
a_1353,344.0,,3498,4
a_1354,146.0,,11,155
a_1355,60.0,,3500,4
a_1356,116.0,,300,30
a_1357,110.0,,795,155
a_1358,19.0,,3190,4
a_1359,5.0,,1087,30
a_1360,1.0,B,833,85
a_1361,29.0,,190,155
a_1362,19.0,,990,4
a_1363,10.0,,220,18
a_1364,9.0,,1850,4
a_1365,4.0,,22,85
a_1366,9001.0,,B050,4
a_1367,178.0,A,1517,30
a_1369,645.0,,240,108
a_1370,40.0,,600,4
a_1371,604.0,,685,30
a_1372,174.0,,4,155
a_1373,5.0,,1170,30
a_1374,158.0,,674,30
a_1375,18.0,,465,155
a_1376,2.0,,1780,30
a_1377,84.0,,454,4
a_1378,15.0,,60,4
a_1379,940.0,,2860,4
a_1380,11.0,,600,4
a_1381,108.0,,540,155
a_1382,4.0,,300,30
a_1383,9002.0,,290,155
a_1384,427.0,,529,85
a_1385,16.0,,3020,4
a_1386,201.0,,2031,4
a_1387,79.0,,350,155
a_1388,1778.0,A,710,18
a_1390,6.0,,410,155
a_1391,32.0,,740,18
a_1392,571.0,,760,4
a_1393,4.0,,3020,4
a_1394,11.0,,674,30
a_1395,118.0,,237,84
a_1396,1.0,,1240,4
a_1397,741.0,,2180,4
a_1399,51.0,,350,155
a_1400,5.0,,21,85
a_1401,35.0,,411,155
a_1403,14.0,,1016,30
a_1404,587.0,,2784,4
a_1405,14.0,,35,155
a_1406,1.0,,323,85
a_1407,9.0,A,2230,4
a_1409,70.0,,300,30
a_1410,18.0,,630,155
a_1411,1.0,,400,84
a_1412,440.0,,685,30
a_1413,1039.0,,760,4
a_1414,250.0,,467,155
a_1415,38.0,,2970,4
a_1416,22.0,,2357,4
a_1417,30.0,,1680,4
a_1418,481.0,,2240,4
a_1419,9003.0,,B050,4
a_1420,200.0,,1512,30
a_1422,45.0,,2920,4
a_1423,173.0,,85,84
a_1424,51.0,,1987,4
a_1425,7.0,,406,30
a_1426,305.0,,718,18
a_1427,15.0,,337,155
a_1428,67.0,,3500,4
a_1429,230.0,,540,155
a_1430,736.0,,231,155
a_1431,4.0,,910,30
a_1432,164.0,,448,30
a_1433,4.0,,510,30
a_1434,91.0,,1240,30
a_1435,95.0,,698,18
a_1436,400.0,,2860,4
a_1437,357.0,,2672,4
a_1438,433.0,,350,4
a_1439,808.0,,760,4
a_1440,8.0,,925,4
a_1441,223.0,,770,18
a_1443,6.0,,212,85
a_1444,28.0,,240,4
a_1445,85.0,,2890,4
a_1446,59.0,B,410,155
a_1447,21.0,,1329,4
a_1448,488.0,,790,4
a_1449,21.0,,190,155
a_1450,10.0,,2220,4
a_1451,11.0,,1813,30
a_1452,390.0,,110,4
a_1453,211.0,,213,84
a_1454,42.0,,300,30
a_1456,9.0,,210,30
a_1457,19.0,,60,4
a_1458,1122.0,,199,85
a_1459,29.0,,350,155
a_1460,11.0,,830,4
a_1461,3.0,,5,155
a_1462,15.0,,1016,30
a_1463,9.0,,697,18
a_1464,14.0,,1987,4
a_1465,54.0,,810,30
a_1466,40.0,,210,30
a_1467,9999.0,,685,30
a_1468,12.0,,3030,4
a_1470,91.0,,350,155
a_1471,760.0,,964,85
a_1472,13.0,,690,4
a_1473,1171.0,,2860,4
a_1474,179.0,,1080,85
a_1475,3.0,,1880,4
a_1476,71.0,,361,155
a_1477,10.0,,1100,30
a_1478,490.0,,2850,4
a_1479,127.0,,1215,4
a_1480,30.0,,140,18
a_1481,106.0,,635,30
a_1482,701.0,,684,30
a_1483,120.0,,480,85
a_1485,613.0,,545,85
a_1486,1.0,,360,85
a_1487,560.0,,90,108
a_1488,175.0,,698,155
a_1489,4.0,,1329,4
a_1490,405.0,,785,30
a_1491,41.0,,3370,4
a_1492,6.0,,2950,4
a_1493,4.0,,833,85
a_1494,80.0,,2783,4
a_1495,38.0,,1730,30
a_1496,10.0,,920,4
a_1497,286.0,,92,108
a_1498,14.0,,37,155
a_1499,25.0,B,380,155
a_1500,9100.0,,B079,155
a_1501,11.0,,2783,4
a_1502,3.0,,1850,4
a_1503,13.0,,995,30
a_1504,15.0,,3420,4
a_1505,21.0,,410,155
a_1507,6.0,,2690,4
a_1508,9.0,,1390,4
a_1509,96.0,,2783,4
a_1510,8.0,,1120,4
a_1511,831.0,,2240,4
a_1513,3.0,,1757,4
a_1514,1.0,,1090,4
a_1515,290.0,,1517,30
a_1516,27.0,,955,30
a_1517,279.0,,1517,30
a_1518,25.0,,293,84
a_1519,44.0,,635,30
a_1520,5.0,,2800,4
a_1521,5.0,,560,4
a_1522,2.0,,658,4
a_1523,407.0,,447,155
a_1524,22.0,,1505,4
a_1525,173.0,,19,85
a_1526,15.0,,715,4
a_1527,146.0,A,199,155
a_1529,69.0,,2783,4
a_1530,22.0,B,3500,4
a_1531,167.0,,795,30
a_1532,2.0,,1610,30
a_1533,181.0,,1080,85
a_1534,76.0,,635,30
a_1535,1.0,,1250,4
a_1537,52.0,,410,155
a_1538,33.0,,70,4
a_1539,108.0,,166,155
a_1540,8.0,,1850,4
a_1541,170.0,,640,155
a_1542,2.0,,1170,4
a_1543,18.0,,940,85
a_1544,14.0,,1135,30
a_1546,49.0,,2890,4
a_1547,7.0,,610,18
a_1548,88.0,,447,155
a_1549,28.0,,570,30
a_1550,100.0,,635,30
a_1551,6.0,,21,85
a_1552,50.0,,687,30
a_1554,495.0,,450,18
a_1555,728.0,,3200,4
a_1556,26.0,,1630,4
a_1557,71.0,,2783,4
a_1558,700.0,,130,108
a_1559,24.0,,1090,4
a_1560,12.0,,1900,4
a_1561,201.0,,411,155
a_1562,3.0,,790,155
a_1563,1.0,,1613,4
a_1564,882.0,,2860,4
a_1567,83.0,,350,155
a_1568,15.0,,350,155
a_1569,25.0,,1210,30
a_1571,13.0,,2890,4
a_1572,142.0,,110,4
a_1573,970.0,,1180,4
a_1575,333.0,,736,155
a_1576,1971.0,,2240,4
a_1577,3.0,,1670,4
a_1578,2.0,,1180,30
a_1579,31.0,,2890,4
a_1580,93.0,,2890,4
a_1581,3.0,,310,4
a_1582,13.0,,310,155
a_1583,72.0,,480,155
a_1584,3.0,,400,155
a_1586,20.0,,60,4
a_1587,14.0,,834,30
a_1588,369.0,,685,30
a_1589,38.0,,410,155
a_1590,100.0,,859,85
a_1591,604.0,B,685,30
a_1593,2.0,,960,4
a_1594,2240.0,,240,108
a_1595,911.0,,110,4
a_1596,29.0,,1810,30
a_1597,215.0,,760,4
a_1598,8.0,,37,155
a_1599,9101.0,,674,30
a_1600,2.0,,1645,30
a_1602,1047.0,,110,4
a_1603,2.0,,21,85
a_1604,11.0,,3550,4
a_1605,22.0,,515,4
a_1607,4.0,,10,155
a_1608,18.0,,2140,4
a_1610,115.0,,1517,30
a_1611,27.0,B,2230,4
a_1612,21.0,,1505,4
a_1613,1034.0,,45,85
a_1614,1.0,,1880,4
a_1615,338.0,,2610,4
a_1616,155.0,,322,85
a_1617,73.0,,2783,4
a_1618,15.0,,3370,4
a_1619,38.0,,900,4
a_1620,9.0,,1040,4
a_1621,14.0,,925,4
a_1622,12.0,,3440,4
a_1623,1.0,,193,155
a_1624,29.0,T,690,4
a_1625,68.0,,550,155
a_1626,120.0,,2783,4
a_1627,301.0,,550,155
a_1628,280.0,,3498,4
a_1629,135.0,,540,155
a_1630,7.0,,920,4
a_1631,58.0,,110,85
a_1632,105.0,,350,155
a_1633,6.0,,3030,4
a_1634,401.0,,937,85
a_1637,12.0,,60,4
a_1638,333.0,,115,84
a_1640,505.0,,190,108
a_1642,28.0,,560,4
a_1643,48.0,,300,30
a_1644,93.0,,2783,4
a_1645,26.0,,300,30
a_1647,57.0,,540,155
a_1648,305.0,A,718,18
a_1650,521.0,,2840,4
a_1652,18.0,,1670,4
a_1653,14.0,,3020,4
a_1654,120.0,,846,30
a_1656,56.0,,3200,4
a_1657,60.0,,1517,30
a_1658,127.0,,973,155
a_1659,1.0,,630,30
a_1660,6.0,,3260,4
a_1661,12.0,,2140,4
a_1662,34.0,,995,30
a_1663,203.0,,866,85
a_1665,60.0,,2230,4
a_1666,3.0,,2760,29
a_1667,59.0,,2347,29
a_1668,6.0,,4143,29
a_1669,4.0,,3820,29
a_1670,5.0,,580,29
a_1671,17.0,,1740,29
a_1672,77.0,,410,79
a_1673,12.0,,2460,29
a_1674,114.0,,451,79
a_1675,62.0,,2790,69
a_1676,11.0,,3380,29
a_1677,5.0,,3040,29
a_1678,2.0,,1311,29
a_1679,57.0,,2510,29
a_1680,326.0,,176,90
a_1681,27.0,B,1190,29
a_1682,16.0,,3480,29
a_1683,64.0,T,170,29
a_1684,501.0,,44,79
a_1685,42.0,,3350,29
a_1686,2.0,,4020,29
a_1687,30.0,,331,69
a_1688,24.0,,3489,29
a_1689,31.0,,527,29
a_1690,66.0,,600,29
a_1691,28.0,,2550,29
a_1692,34.0,,2347,29
a_1693,74.0,,843,79
a_1694,21.0,,1475,29
a_1695,4.0,,2010,29
a_1696,34.0,,1480,29
a_1697,11.0,,4780,69
a_1698,1.0,,130,29
a_1699,25.0,,450,138
a_1700,83.0,,2347,29
a_1701,73.0,,981,29
a_1702,2057.0,,610,79
a_1704,401.0,,185,79
a_1705,13.0,,2770,69
a_1706,99.0,,4780,69
a_1707,111.0,,600,29
a_1708,17.0,,3840,29
a_1709,200.0,,930,79
a_1711,7.0,,2850,69
a_1712,12.0,,449,33
a_1713,22.0,,690,157
a_1714,1.0,,449,33
a_1715,21.0,,138,33
a_1716,12.0,,1090,157
a_1717,366.0,,107,118
a_1718,5.0,,135,25
a_1719,4.0,,60,157
a_1720,640.0,,616,130
a_1722,15.0,,138,33
a_1723,2477.0,,32,65
a_1724,17.0,,936,10
a_1725,1.0,,852,152
a_1726,27.0,,496,152
a_1727,1899.0,,43,70
a_1728,10.0,,337,95
a_1729,280.0,,242,152
a_1731,40.0,,480,157
a_1732,12.0,,19,130
a_1733,448.0,,451,118
a_1734,33.0,,132,3
a_1735,2.0,,2251,27
a_1736,2.0,,229,161
a_1737,550.0,,1011,123
a_1738,640.0,,40,44
a_1739,562.0,,830,123
a_1740,3.0,,732,161
a_1741,280.0,,110,161
a_1742,57.0,,531,161
a_1743,56.0,,394,44
a_1744,17.0,,495,161
a_1745,395.0,,830,123
a_1746,26.0,,865,123
a_1747,9.0,,670,27
a_1748,52.0,,3390,27
a_1749,25.0,,1405,27
a_1750,500.0,,84,161
a_1751,9001.0,,A205,161
a_1752,7.0,,2900,27
a_1753,9001.0,J,A492,161
a_1754,9001.0,K,A492,161
a_1755,251.0,,683,123
a_1756,251.0,,609,123
a_1757,377.0,B,233,161
a_1758,44.0,,741,123
a_1759,90.0,,743,161
a_1760,9001.0,,A493,161
a_1761,6.0,,670,27
a_1762,3.0,,1091,27
a_1763,721.0,,805,123
a_1764,26.0,,3020,27
a_1765,718.0,,490,161
a_1766,79.0,,242,123
a_1767,2.0,,1405,27
a_1768,395.0,,226,161
a_1769,23.0,,920,123
a_1770,2.0,,2981,27
a_1771,30.0,B,2361,27
a_1772,549.0,,830,123
a_1773,100.0,,216,161
a_1774,341.0,Z,330,123
a_1775,20.0,,2625,27
a_1776,450.0,,25,161
a_1777,8.0,,2378,27
a_1778,48.0,,422,161
a_1779,14.0,,1020,27
a_1780,73.0,,1480,27
a_1781,2.0,,1402,27
a_1782,70.0,,245,128
a_1783,524.0,,560,123
a_1784,73.0,,840,27
a_1785,457.0,,320,161
a_1786,1059.0,,37,44
a_1788,91.0,,970,27
a_1790,491.0,,830,123
a_1791,10.0,,54,27
a_1793,1092.0,,120,123
a_1795,159.0,,480,123
a_1797,650.0,,396,123
a_1798,633.0,,741,123
a_1799,1.0,,1660,27
a_1800,684.0,,470,128
a_1801,834.0,,325,123
a_1802,240.0,,340,161
a_1803,89.0,,970,27
a_1804,377.0,,320,161
a_1805,19.0,,554,123
a_1806,9001.0,,A494,161
a_1807,12.0,,2465,27
a_1808,9058.0,,3300,27
a_1809,3.0,,2290,27
a_1810,272.0,,226,161
a_1811,270.0,,306,44
a_1812,42.0,,1480,27
a_1814,13.0,,2340,27
a_1816,231.0,,473,123
a_1817,21.0,,2650,27
a_1818,5.0,,743,123
a_1819,6.0,,2300,27
a_1820,12.0,,2385,27
a_1821,31.0,,970,27
a_1823,861.0,,698,123
a_1824,290.0,,884,123
a_1825,323.0,,1005,123
a_1826,77.0,,1480,27
a_1827,85.0,,1480,27
a_1828,711.0,,698,123
a_1830,9.0,,2430,27
a_1831,9001.0,,A202,161
a_1833,38.0,,250,44
a_1834,9010.0,,A491,161
a_1835,7.0,,29,123
a_1836,300.0,,175,123
a_1837,11.0,,2720,27
a_1838,3.0,,163,161
a_1839,646.0,,741,123
a_1840,16.0,,3165,27
a_1841,14.0,,1075,27
a_1842,589.0,,125,161
a_1843,7.0,,3495,27
a_1844,7.0,,1520,27
a_1845,244.0,,497,161
a_1846,148.0,,335,123
a_1847,4.0,,288,27
a_1848,36.0,,3255,27
a_1849,13.0,,433,161
a_1850,227.0,,226,161
a_1851,315.0,,830,123
a_1852,430.0,,741,123
a_1853,8.0,,2465,27
a_1855,393.0,,750,123
a_1856,21.0,,2800,27
a_1857,59.0,,471,161
a_1858,379.0,,50,161
a_1859,1.0,,3475,27
a_1861,9.0,,2861,27
a_1862,9.0,,1820,27
a_1863,72.0,,3280,27
a_1864,273.0,,198,44
a_1865,541.0,,198,44
a_1866,404.0,,175,123
a_1867,81.0,B,1480,27
a_1868,9320.0,,3040,27
a_1869,2.0,,774,161
a_1870,525.0,,84,161
a_1871,18.0,,2340,27
a_1872,58.0,,400,123
a_1874,102.0,,1480,27
a_1875,111.0,,805,123
a_1876,9100.0,,130,161
a_1877,189.0,,583,123
a_1878,113.0,,175,123
a_1880,45.0,,A940,161
a_1881,41.0,,125,161
a_1882,139.0,A,242,123
a_1883,281.0,,340,161
a_1884,120.0,,352,123
a_1886,3.0,,2650,27
a_1887,41.0,,80,27
a_1888,7.0,,3,259
a_1889,33.0,,20,331
a_1890,9004.0,,A040,42
a_1892,193.0,,84,100
a_1893,5638.0,,A007,304
a_1894,85.0,,6820,19
a_1895,2.0,,480,349
a_1896,13.0,,200,186
a_1897,8.0,,A055,55
a_1898,3.0,B,5020,19
a_1899,5590.0,,B121,330
a_1900,172.0,,65,116
a_1901,17.0,,155,331
a_1902,2.0,,4220,19
a_1903,70.0,,5140,19
a_1904,5651.0,,6,201
a_1905,9.0,B,96,42
a_1906,9500.0,,B052,42
a_1907,15.0,,6960,19
a_1908,5114.0,,B066,131
a_1909,1.0,,90,331
a_1910,17.0,,670,186
a_1911,6.0,,A020,296
a_1912,9001.0,,A050,42
a_1913,265.0,,A030,186
a_1915,10.0,,360,349
a_1916,5809.0,,B004,240
a_1917,75.0,,92,346
a_1919,6032.0,,B085,19
a_1920,3.0,B,330,331
a_1921,23.0,,4500,19
a_1923,10.0,,2520,19
a_1925,5200.0,,B087,330
a_1926,59.0,,B053,279
a_1927,185.0,,9,255
a_1928,9725.0,,838,186
a_1929,52.0,,190,331
a_1930,5136.0,,B046,240
a_1931,5517.0,,B013,268
a_1932,1.0,,250,186
a_1933,3.0,,222,349
a_1935,1.0,,280,331
a_1936,575.0,A,15,304
a_1937,9001.0,,558,42
a_1938,102.0,,280,324
a_1939,7.0,,490,324
a_1940,14.0,,330,281
a_1941,20.0,B,90,281
a_1942,163.0,,557,102
a_1943,16.0,,1688,10
a_1944,21.0,,80,308
a_1945,16.0,,520,324
a_1946,4.0,,280,102
a_1947,2.0,,1,89
a_1948,7.0,,880,324
a_1949,58.0,,1510,10
a_1950,9.0,,571,10
a_1951,38.0,,330,281
a_1952,987.0,,450,102
a_1953,2.0,,1229,10
a_1954,201.0,,346,102
a_1955,55.0,,38,102
a_1956,1.0,,1260,10
a_1957,19.0,,710,10
a_1958,18.0,,970,10
a_1960,19.0,,1490,10
a_1961,61.0,,1205,10
a_1962,31.0,,1940,10
a_1963,5.0,,260,324
a_1964,907.0,,208,102
a_1965,56.0,,2250,10
a_1966,18.0,,875,10
a_1967,20.0,,875,10
a_1968,14.0,,2270,10
a_1969,345.0,,557,102
a_1970,21.0,,131,324
a_1971,90.0,,194,102
a_1972,80.0,,352,102
a_1973,113.0,,475,324
a_1974,22.0,,1688,10
a_1976,27.0,,690,324
a_1977,286.0,,266,102
a_1979,16.0,,610,324
a_1980,1.0,,480,324
a_1981,339.0,,490,102
a_1982,3.0,,290,324
a_1984,3.0,,38,245
a_1988,48.0,,548,102
a_1989,1.0,B,1030,324
a_1992,7.0,,440,10
a_1994,22.0,,86,78
a_1996,50.0,,490,102
a_1997,43.0,,93,308
a_1999,20.0,,80,281
a_2000,7.0,,2760,105
a_2001,17.0,,270,190
a_2002,26.0,,60,385
a_2003,5.0,,2470,105
a_2004,71.0,,4040,105
a_2005,19.0,,2232,105
a_2006,21.0,,3149,105
a_2007,3.0,,1240,105
a_2008,10.0,,1490,105
a_2009,6.0,,3220,105
a_2010,47.0,,620,105
a_2011,18.0,,2815,105
a_2012,26.0,,172,105
a_2013,3.0,,3310,105
a_2014,13.0,,2990,105
a_2015,187.0,,131,190
a_2016,56.0,,470,190
a_2017,83.0,,1420,105
a_2018,1.0,,3610,105
a_2019,171.0,,822,190
a_2020,14.0,,2090,105
a_2021,147.0,,2950,105
a_2022,18.0,,3735,105
a_2023,4.0,,3440,105
a_2024,34.0,,3210,105
a_2025,2.0,,1190,105
a_2026,1.0,B,350,362
a_2027,14.0,,1020,362
a_2028,5.0,,320,362
a_2029,35.0,,640,362
a_2030,3.0,,330,362
a_2031,18.0,B,470,362
a_2032,29.0,,30,362
a_2033,5.0,,550,362
a_2034,9.0,,1255,409
a_2035,8.0,,460,90
a_2036,3.0,,340,409
a_2037,8.0,,605,409
a_2038,14.0,,1040,409
a_2039,6.0,,1490,409
a_2040,18.0,,480,409
a_2041,21.0,,200,409
a_2042,28.0,,570,409
a_2043,9.0,,605,409
a_2044,6.0,,800,409
a_2045,13.0,,1380,409
a_2046,4.0,,40,43
a_2047,3.0,,280,409
a_2048,13.0,,660,90
a_2049,3.0,,A001,53
a_2050,23.0,,960,409
a_2051,3.0,,1212,409
a_2053,550.0,,B195,322
a_2054,5032.0,,A060,282
a_2055,4.0,,980,122
a_2056,7.0,B,860,122
a_2057,32.0,,95,265
a_2058,17.0,,45,176
a_2059,804.0,L,B209,32
a_2060,22.0,,110,194
a_2061,9047.0,,A100,122
a_2062,3.0,,510,160
a_2063,19.0,,3670,225
a_2064,5000.0,,A015,122
a_2065,903.0,,10,32
a_2066,129.0,,B013,105
a_2067,146.0,,311,362
a_2068,7.0,,701,362
a_2069,,,B030,325
a_2070,5.0,,215,323
a_2071,27.0,,790,362
a_2072,17.0,D,90,343
a_2073,2.0,,660,362
a_2074,26.0,A,1920,333
a_2075,31.0,,1730,387
a_2076,10.0,,200,382
a_2077,2.0,,840,333
a_2078,31.0,,440,362
a_2079,43.0,,2780,333
a_2080,4.0,,970,387
a_2081,6.0,,2250,81
a_2082,11.0,,680,362
a_2083,14.0,,1920,333
a_2084,3.0,,284,387
a_2085,9.0,,710,362
a_2086,5.0,,2260,333
a_2087,56.0,,4360,387
a_2088,3.0,,5130,387
a_2089,5.0,,4425,387
a_2090,9.0,B,560,325
a_2091,87.0,,435,362
a_2093,30.0,T,2320,81
a_2094,33.0,,311,362
a_2095,4.0,,2520,387
a_2096,34.0,,3620,387
a_2097,18.0,,1320,387
a_2098,11.0,,2170,387
a_2099,79.0,,4010,387
a_2100,12.0,,718,362
a_2101,9008.0,,200,33
a_2102,7.0,T,2540,387
a_2103,10.0,,130,323
a_2105,59.0,,1520,333
a_2106,5.0,,1220,387
a_2107,46.0,,3110,387
a_2108,87.0,,1430,81
a_2109,97.0,,3130,387
a_2110,138.0,,314,362
a_2111,25.0,,870,325
a_2112,10.0,,850,387
a_2113,4.0,,455,343
a_2114,17.0,,2310,333
a_2115,21.0,B,435,387
a_2116,295.0,,1456,387
a_2117,22.0,,460,297
a_2118,4.0,,820,333
a_2119,8.0,,761,323
a_2120,15.0,,870,362
a_2121,30.0,,1500,387
a_2122,12.0,,5420,387
a_2123,144.0,,1690,387
a_2125,6.0,,3300,387
a_2126,115.0,,4160,387
a_2127,25.0,,5430,387
a_2128,20.0,,2780,333
a_2129,22.0,,1920,333
a_2130,12.0,,520,387
a_2131,10.0,,2900,387
a_2132,32.0,,520,362
a_2133,47.0,,2808,387
a_2134,2.0,,2740,333
a_2135,51.0,,2808,387
a_2136,4.0,,718,362
a_2137,4.0,,2740,333
a_2138,1.0,B,1250,387
a_2139,3.0,,4300,387
a_2140,1.0,,1420,387
a_2141,58.0,,2090,387
a_2143,128.0,,2090,387
a_2144,38.0,,3272,387
a_2145,9.0,M,90,343
a_2146,3.0,,1270,81
a_2147,3.0,,1400,387
a_2148,18.0,,4360,387
a_2149,34.0,,2250,81
a_2150,62.0,,3110,387
a_2151,7.0,,2170,387
a_2152,9.0,,215,323
a_2154,76.0,,4370,387
a_2156,33.0,,2198,387
a_2157,9.0,,20,343
a_2158,5.0,,1680,268
a_2159,16.0,,1510,81
a_2160,4.0,,1081,387
a_2161,5.0,,376,343
a_2162,3.0,,4450,387
a_2163,99.0,,3273,387
a_2164,16.0,,1920,333
a_2165,51.0,,4010,387
a_2166,11.0,,310,362
